mean_test_score	mean_train_score	param_max_depth	param_min_samples_leaf	std_test_score	std_train_score
0.6521843207660084	1.0	35	1	0.0027240710177716264	0.0
0.6501496110113705	0.9990251911138475	35	5	0.007135300328324993	0.00040398172869594216
0.6512268102932376	0.9855317839002616	35	10	0.006039246349033061	0.003070638347431142
0.6505086774386595	0.955877071468883	35	15	0.005503082672685892	0.00556708553775817
0.6438061041292639	0.9213483146067416	35	20	0.01021079533751818	0.005072266293145783
0.6434470377019749	0.8863065004360987	35	25	0.009031549721083658	0.0060757770635010665
0.634949132256134	0.8586014057770252	35	30	0.004272069011986802	0.00496421059234391
0.6350688210652304	0.8379251962444205	35	35	0.00931883263187155	0.006373485261205505
0.632196289646918	0.8184290185213688	35	40	0.012563334694671599	0.007298048603397997
0.6572112507480551	1.0	40	1	0.003618483891760842	0.0
0.6526630760023938	0.9989738853829974	40	5	0.012124659496951806	0.00031626976568516755
0.6495511669658887	0.9848135036683597	40	10	0.0031711888209435793	0.002866700537622259
0.6477558348294434	0.9569031860858859	40	15	0.004844070938323888	0.002944609276544412
0.6409335727109515	0.9195013082961366	40	20	0.008359387236497515	0.005614638149014195
0.6386594853381209	0.8883074239392541	40	25	0.005279891083210701	0.004524804794079188
0.6353081986834231	0.859627520394028	40	30	0.00947887007694712	0.005351067209494606
0.6374625972471574	0.8366425529731671	40	35	0.004322075424360925	0.004965801090785637
0.6287253141831238	0.8177620440203169	40	40	0.012779267806141598	0.005735696180046189
