mean_test_score	mean_train_score	param_max_depth	param_min_samples_leaf	std_test_score	std_train_score
0.7110894414648681	1.0	35	1	0.0018198794119119073	0.0
0.7106831355978114	0.997887209491305	35	5	0.0036032914347073814	0.00020570738021716015
0.7047239828809795	0.9734624225116667	35	10	0.0035485079565061054	0.0008978592341793573
0.6970583455225093	0.9351535836177475	35	15	0.004087902807283898	0.002475847682270142
0.6927515033317081	0.9008381509600426	35	20	0.0029842513644545692	0.00135130908579126
0.6889864022969825	0.8713403450117249	35	25	0.004225754648808484	0.0005724885888852703
0.6840023836610868	0.8467762531633815	35	30	0.0026351127378547775	0.0009193652282614039
0.6797768026436969	0.8271458754150124	35	35	0.0039921949340568875	0.0015103857321437163
0.677528576845983	0.8113812077732118	35	40	0.0036367338415932136	0.00043775876192716205
0.712091662603608	1.0	40	1	0.0034174808110665643	0.0
0.7103039167885584	0.9978756007522462	40	5	0.003698945774984902	0.00019904841075764774
0.7035863264532206	0.9737758584662534	40	10	0.0024327133776822153	0.0007387756298529166
0.6993607454358307	0.9345499291866917	40	15	0.0036075649583694434	0.0010054803303165606
0.6921826751178287	0.9002228877899282	40	20	0.00451761454886817	0.00242002535972302
0.689419795221843	0.8713635624898424	40	25	0.003916305232553866	0.0020938896027097582
0.6847608212795926	0.8476352998537299	40	30	0.004213234897209012	0.002525961321104623
0.6790996261986023	0.8287827076222981	40	35	0.002921637729290615	0.0008436926150127283
0.6769597486321036	0.810974901906155	40	40	0.0029918633233618763	0.002047025941185512
